"participant","item","register","attractor","verb","yes"
22,332,"informal","sg","sg",1
22,396,"informal","sg","sg",1
22,460,"informal","sg","sg",0
23,181,"formal","pl","pl",1
23,245,"formal","pl","pl",0
23,309,"formal","pl","pl",1
23,373,"formal","pl","pl",1
23,437,"formal","pl","pl",0
23,190,"formal","pl","sg",1
23,254,"formal","pl","sg",1
23,318,"formal","pl","sg",1
23,382,"formal","pl","sg",1
23,446,"formal","pl","sg",1
23,199,"formal","sg","pl",1
23,263,"formal","sg","pl",1
23,327,"formal","sg","pl",0
23,391,"formal","sg","pl",0
23,455,"formal","sg","pl",1
23,208,"formal","sg","sg",1
23,272,"formal","sg","sg",1
23,336,"formal","sg","sg",1
23,400,"formal","sg","sg",1
23,464,"formal","sg","sg",1
23,217,"informal","pl","pl",1
23,281,"informal","pl","pl",0
23,345,"informal","pl","pl",1
23,409,"informal","pl","pl",0
23,473,"informal","pl","pl",0
23,226,"informal","pl","sg",0
23,290,"informal","pl","sg",1
23,354,"informal","pl","sg",1
23,418,"informal","pl","sg",1
23,482,"informal","pl","sg",1
23,235,"informal","sg","pl",0
23,299,"informal","sg","pl",1
23,363,"informal","sg","pl",1
23,427,"informal","sg","pl",1
23,491,"informal","sg","pl",0
23,244,"informal","sg","sg",0
23,308,"informal","sg","sg",1
23,372,"informal","sg","sg",1
23,436,"informal","sg","sg",1
23,500,"informal","sg","sg",1
24,237,"formal","pl","pl",1
24,301,"formal","pl","pl",1
24,429,"formal","pl","pl",1
24,493,"formal","pl","pl",0
24,182,"formal","pl","sg",1
24,246,"formal","pl","sg",1
24,310,"formal","pl","sg",1
24,374,"formal","pl","sg",1
24,438,"formal","pl","sg",1
24,191,"formal","sg","pl",1
24,255,"formal","sg","pl",1
24,319,"formal","sg","pl",1
24,383,"formal","sg","pl",1
24,447,"formal","sg","pl",1
24,200,"formal","sg","sg",1
24,264,"formal","sg","sg",1
24,328,"formal","sg","sg",1
24,392,"formal","sg","sg",1
24,456,"formal","sg","sg",1
24,209,"informal","pl","pl",0
24,273,"informal","pl","pl",0
24,337,"informal","pl","pl",1
24,401,"informal","pl","pl",1
24,465,"informal","pl","pl",0
24,218,"informal","pl","sg",1
24,282,"informal","pl","sg",1
24,346,"informal","pl","sg",1
24,410,"informal","pl","sg",1
24,474,"informal","pl","sg",1
24,227,"informal","sg","pl",0
24,291,"informal","sg","pl",0
24,355,"informal","sg","pl",0
24,419,"informal","sg","pl",0
24,483,"informal","sg","pl",0
24,236,"informal","sg","sg",1
24,300,"informal","sg","sg",1
24,364,"informal","sg","sg",1
24,428,"informal","sg","sg",1
24,492,"informal","sg","sg",1
25,237,"formal","pl","pl",1
25,301,"formal","pl","pl",1
25,365,"formal","pl","pl",0
25,429,"formal","pl","pl",0
25,493,"formal","pl","pl",1
25,182,"formal","pl","sg",1
25,246,"formal","pl","sg",1
25,310,"formal","pl","sg",1
25,374,"formal","pl","sg",1
25,438,"formal","pl","sg",1
25,191,"formal","sg","pl",0
25,255,"formal","sg","pl",1
25,319,"formal","sg","pl",1
25,383,"formal","sg","pl",0
25,447,"formal","sg","pl",0
25,200,"formal","sg","sg",1
25,264,"formal","sg","sg",1
25,328,"formal","sg","sg",1
25,392,"formal","sg","sg",1
25,456,"formal","sg","sg",1
25,209,"informal","pl","pl",0
25,273,"informal","pl","pl",0
25,337,"informal","pl","pl",0
25,401,"informal","pl","pl",0
25,465,"informal","pl","pl",0
25,218,"informal","pl","sg",1
25,282,"informal","pl","sg",1
25,346,"informal","pl","sg",1
25,410,"informal","pl","sg",0
25,474,"informal","pl","sg",1
25,227,"informal","sg","pl",0
25,291,"informal","sg","pl",0
25,355,"informal","sg","pl",0
25,419,"informal","sg","pl",0
25,483,"informal","sg","pl",0
25,236,"informal","sg","sg",1
25,300,"informal","sg","sg",1
25,364,"informal","sg","sg",1
25,428,"informal","sg","sg",1
25,492,"informal","sg","sg",0
26,221,"formal","pl","pl",0
26,285,"formal","pl","pl",1
26,349,"formal","pl","pl",1
26,413,"formal","pl","pl",0
26,477,"formal","pl","pl",0
26,230,"formal","pl","sg",1
26,294,"formal","pl","sg",1
26,358,"formal","pl","sg",1
26,422,"formal","pl","sg",1
26,486,"formal","pl","sg",1
26,239,"formal","sg","pl",0
26,303,"formal","sg","pl",0
26,367,"formal","sg","pl",1
26,431,"formal","sg","pl",1
26,495,"formal","sg","pl",0
26,184,"formal","sg","sg",1
26,248,"formal","sg","sg",1
26,312,"formal","sg","sg",1
26,376,"formal","sg","sg",1
26,440,"formal","sg","sg",1
26,193,"informal","pl","pl",0
26,257,"informal","pl","pl",1
26,321,"informal","pl","pl",1
26,385,"informal","pl","pl",1
26,449,"informal","pl","pl",1
26,202,"informal","pl","sg",1
26,266,"informal","pl","sg",1
26,330,"informal","pl","sg",1
26,394,"informal","pl","sg",1
26,458,"informal","pl","sg",1
26,211,"informal","sg","pl",0
26,275,"informal","sg","pl",1
26,339,"informal","sg","pl",1
26,403,"informal","sg","pl",0
26,467,"informal","sg","pl",0
26,220,"informal","sg","sg",1
26,284,"informal","sg","sg",1
26,348,"informal","sg","sg",1
26,412,"informal","sg","sg",1
26,476,"informal","sg","sg",1
27,221,"formal","pl","pl",0
27,285,"formal","pl","pl",1
27,349,"formal","pl","pl",1
27,413,"formal","pl","pl",0
27,477,"formal","pl","pl",1
27,230,"formal","pl","sg",1
27,294,"formal","pl","sg",1
27,358,"formal","pl","sg",1
27,422,"formal","pl","sg",1
27,486,"formal","pl","sg",1
27,239,"formal","sg","pl",0
27,303,"formal","sg","pl",0
27,367,"formal","sg","pl",0
27,431,"formal","sg","pl",1
27,495,"formal","sg","pl",0
27,184,"formal","sg","sg",1
27,248,"formal","sg","sg",1
27,312,"formal","sg","sg",1
27,376,"formal","sg","sg",1
27,440,"formal","sg","sg",1
27,193,"informal","pl","pl",0
27,257,"informal","pl","pl",1
27,321,"informal","pl","pl",0
27,385,"informal","pl","pl",0
27,449,"informal","pl","pl",1
27,202,"informal","pl","sg",1
27,266,"informal","pl","sg",0
27,330,"informal","pl","sg",1
27,394,"informal","pl","sg",1
27,458,"informal","pl","sg",1
27,211,"informal","sg","pl",0
27,275,"informal","sg","pl",1
27,339,"informal","sg","pl",0
27,403,"informal","sg","pl",1
27,467,"informal","sg","pl",1
27,220,"informal","sg","sg",1
27,284,"informal","sg","sg",1
27,348,"informal","sg","sg",1
27,412,"informal","sg","sg",0
27,476,"informal","sg","sg",1
28,205,"formal","pl","pl",0
28,269,"formal","pl","pl",0
28,333,"formal","pl","pl",0
28,397,"formal","pl","pl",1
28,461,"formal","pl","pl",1
28,214,"formal","pl","sg",1
28,278,"formal","pl","sg",1
28,342,"formal","pl","sg",1
28,406,"formal","pl","sg",0
28,470,"formal","pl","sg",1
28,223,"formal","sg","pl",0
28,287,"formal","sg","pl",0
28,351,"formal","sg","pl",0
28,415,"formal","sg","pl",0
28,479,"formal","sg","pl",0
28,232,"formal","sg","sg",1
28,296,"formal","sg","sg",0
28,360,"formal","sg","sg",1
28,424,"formal","sg","sg",1
28,488,"formal","sg","sg",1
28,241,"informal","pl","pl",0
28,305,"informal","pl","pl",0
28,369,"informal","pl","pl",0
28,433,"informal","pl","pl",0
28,497,"informal","pl","pl",0
28,186,"informal","pl","sg",0
28,314,"informal","pl","sg",1
28,378,"informal","pl","sg",0
28,442,"informal","pl","sg",0
28,195,"informal","sg","pl",0
28,259,"informal","sg","pl",0
28,323,"informal","sg","pl",0
28,387,"informal","sg","pl",0
28,451,"informal","sg","pl",0
28,204,"informal","sg","sg",1
28,268,"informal","sg","sg",1
28,332,"informal","sg","sg",0
28,396,"informal","sg","sg",0
28,460,"informal","sg","sg",0
29,197,"formal","pl","pl",1
29,261,"formal","pl","pl",1
29,325,"formal","pl","pl",0
29,389,"formal","pl","pl",1
29,453,"formal","pl","pl",1
29,206,"formal","pl","sg",1
29,270,"formal","pl","sg",1
29,334,"formal","pl","sg",1
29,398,"formal","pl","sg",1
29,462,"formal","pl","sg",1
29,215,"formal","sg","pl",1
29,279,"formal","sg","pl",1
29,343,"formal","sg","pl",0
29,407,"formal","sg","pl",1
29,471,"formal","sg","pl",1
29,224,"formal","sg","sg",0
29,288,"formal","sg","sg",1
29,352,"formal","sg","sg",1
29,416,"formal","sg","sg",1
29,480,"formal","sg","sg",1
29,233,"informal","pl","pl",1
29,297,"informal","pl","pl",1
29,361,"informal","pl","pl",0
29,425,"informal","pl","pl",0
29,489,"informal","pl","pl",0
29,242,"informal","pl","sg",1
29,306,"informal","pl","sg",1
29,370,"informal","pl","sg",1
29,434,"informal","pl","sg",1
29,498,"informal","pl","sg",1
29,187,"informal","sg","pl",0
29,251,"informal","sg","pl",0
29,315,"informal","sg","pl",1
29,379,"informal","sg","pl",0
29,443,"informal","sg","pl",0
29,196,"informal","sg","sg",1
29,260,"informal","sg","sg",1
29,324,"informal","sg","sg",1
29,388,"informal","sg","sg",1
29,452,"informal","sg","sg",1
30,189,"formal","pl","pl",0
30,253,"formal","pl","pl",0
30,317,"formal","pl","pl",0
30,381,"formal","pl","pl",0
30,445,"formal","pl","pl",0
30,198,"formal","pl","sg",0
30,262,"formal","pl","sg",0
30,326,"formal","pl","sg",0
30,390,"formal","pl","sg",0
30,454,"formal","pl","sg",0
30,207,"formal","sg","pl",0
30,271,"formal","sg","pl",0
30,335,"formal","sg","pl",0
30,399,"formal","sg","pl",0
30,463,"formal","sg","pl",1
30,216,"formal","sg","sg",0
30,280,"formal","sg","sg",0
30,344,"formal","sg","sg",0
30,408,"formal","sg","sg",0
30,472,"formal","sg","sg",0
30,225,"informal","pl","pl",0
30,289,"informal","pl","pl",0
30,353,"informal","pl","pl",0
30,417,"informal","pl","pl",0
30,481,"informal","pl","pl",0
30,234,"informal","pl","sg",0
30,298,"informal","pl","sg",0
30,362,"informal","pl","sg",0
30,426,"informal","pl","sg",0
30,490,"informal","pl","sg",0
30,243,"informal","sg","pl",0
30,307,"informal","sg","pl",0
30,371,"informal","sg","pl",0
30,435,"informal","sg","pl",0
30,499,"informal","sg","pl",0
30,188,"informal","sg","sg",0
30,252,"informal","sg","sg",0
30,316,"informal","sg","sg",0
30,380,"informal","sg","sg",1
30,444,"informal","sg","sg",0
31,181,"formal","pl","pl",1
31,245,"formal","pl","pl",1
31,309,"formal","pl","pl",0
31,373,"formal","pl","pl",1
31,437,"formal","pl","pl",1
31,190,"formal","pl","sg",1
31,254,"formal","pl","sg",1
31,318,"formal","pl","sg",1
31,382,"formal","pl","sg",1
31,446,"formal","pl","sg",1
31,199,"formal","sg","pl",1
31,263,"formal","sg","pl",1
31,327,"formal","sg","pl",1
31,391,"formal","sg","pl",1
31,455,"formal","sg","pl",1
31,208,"formal","sg","sg",0
31,272,"formal","sg","sg",1
31,336,"formal","sg","sg",0
31,400,"formal","sg","sg",1
31,464,"formal","sg","sg",1
31,217,"informal","pl","pl",1
31,281,"informal","pl","pl",1
31,345,"informal","pl","pl",0
31,409,"informal","pl","pl",0
31,473,"informal","pl","pl",1
31,226,"informal","pl","sg",1
31,290,"informal","pl","sg",0
31,354,"informal","pl","sg",0
31,418,"informal","pl","sg",1
31,482,"informal","pl","sg",1
31,235,"informal","sg","pl",0
31,299,"informal","sg","pl",0
31,363,"informal","sg","pl",1
31,427,"informal","sg","pl",0
31,491,"informal","sg","pl",0
31,244,"informal","sg","sg",1
31,308,"informal","sg","sg",0
31,372,"informal","sg","sg",0
31,436,"informal","sg","sg",1
31,500,"informal","sg","sg",0
32,237,"formal","pl","pl",0
32,301,"formal","pl","pl",0
32,365,"formal","pl","pl",0
32,429,"formal","pl","pl",0
32,493,"formal","pl","pl",0
32,182,"formal","pl","sg",1
32,246,"formal","pl","sg",1
32,310,"formal","pl","sg",1
32,374,"formal","pl","sg",1
32,438,"formal","pl","sg",1
32,191,"formal","sg","pl",0
32,255,"formal","sg","pl",0
32,383,"formal","sg","pl",0
32,447,"formal","sg","pl",0
32,200,"formal","sg","sg",1
32,264,"formal","sg","sg",1
32,328,"formal","sg","sg",1
32,392,"formal","sg","sg",1
32,456,"formal","sg","sg",1
32,209,"informal","pl","pl",0
32,273,"informal","pl","pl",0
32,337,"informal","pl","pl",0
32,401,"informal","pl","pl",0
32,465,"informal","pl","pl",0
32,218,"informal","pl","sg",1
32,282,"informal","pl","sg",1
32,346,"informal","pl","sg",1
32,410,"informal","pl","sg",1
32,474,"informal","pl","sg",1
32,227,"informal","sg","pl",0
32,291,"informal","sg","pl",0
32,355,"informal","sg","pl",0
32,419,"informal","sg","pl",1
32,483,"informal","sg","pl",0
32,236,"informal","sg","sg",1
32,300,"informal","sg","sg",1
32,364,"informal","sg","sg",0
32,428,"informal","sg","sg",1
32,492,"informal","sg","sg",1
33,237,"formal","pl","pl",1
33,301,"formal","pl","pl",0
33,365,"formal","pl","pl",0
33,429,"formal","pl","pl",1
33,493,"formal","pl","pl",1
33,182,"formal","pl","sg",1
33,246,"formal","pl","sg",1
33,310,"formal","pl","sg",1
33,374,"formal","pl","sg",1
33,438,"formal","pl","sg",1
33,191,"formal","sg","pl",0
33,255,"formal","sg","pl",1
33,319,"formal","sg","pl",0
33,383,"formal","sg","pl",1
33,447,"formal","sg","pl",1
33,200,"formal","sg","sg",1
33,264,"formal","sg","sg",1
33,328,"formal","sg","sg",1
33,392,"formal","sg","sg",1
33,456,"formal","sg","sg",1
33,209,"informal","pl","pl",0
33,273,"informal","pl","pl",1
33,337,"informal","pl","pl",1
33,401,"informal","pl","pl",0
33,465,"informal","pl","pl",1
33,218,"informal","pl","sg",1
33,282,"informal","pl","sg",1
33,346,"informal","pl","sg",1
33,410,"informal","pl","sg",1
33,474,"informal","pl","sg",1
33,227,"informal","sg","pl",0
33,291,"informal","sg","pl",0
33,355,"informal","sg","pl",1
33,419,"informal","sg","pl",0
33,483,"informal","sg","pl",0
33,236,"informal","sg","sg",1
33,300,"informal","sg","sg",1
33,364,"informal","sg","sg",1
33,428,"informal","sg","sg",1
33,492,"informal","sg","sg",1
34,229,"formal","pl","pl",1
34,293,"formal","pl","pl",0
34,357,"formal","pl","pl",0
34,421,"formal","pl","pl",0
34,485,"formal","pl","pl",0
34,238,"formal","pl","sg",1
34,302,"formal","pl","sg",1
34,366,"formal","pl","sg",0
34,430,"formal","pl","sg",0
34,494,"formal","pl","sg",1
34,183,"formal","sg","pl",1
34,247,"formal","sg","pl",0
34,311,"formal","sg","pl",1
34,375,"formal","sg","pl",0
34,439,"formal","sg","pl",0
34,192,"formal","sg","sg",1
34,256,"formal","sg","sg",1
34,320,"formal","sg","sg",1
34,384,"formal","sg","sg",1
34,448,"formal","sg","sg",0
34,201,"informal","pl","pl",0
34,265,"informal","pl","pl",1
34,329,"informal","pl","pl",0
34,393,"informal","pl","pl",0
34,457,"informal","pl","pl",0
34,210,"informal","pl","sg",0
34,274,"informal","pl","sg",1
34,338,"informal","pl","sg",0
34,402,"informal","pl","sg",1
34,466,"informal","pl","sg",1
34,219,"informal","sg","pl",0
34,283,"informal","sg","pl",0
34,347,"informal","sg","pl",0
34,411,"informal","sg","pl",1
34,475,"informal","sg","pl",0
34,228,"informal","sg","sg",0
34,292,"informal","sg","sg",1
34,356,"informal","sg","sg",1
34,420,"informal","sg","sg",1
34,484,"informal","sg","sg",1
35,237,"formal","pl","pl",0
35,301,"formal","pl","pl",0
35,365,"formal","pl","pl",1
35,429,"formal","pl","pl",1
35,493,"formal","pl","pl",0
35,182,"formal","pl","sg",1
35,246,"formal","pl","sg",1
35,310,"formal","pl","sg",1
35,374,"formal","pl","sg",0
35,438,"formal","pl","sg",1
35,191,"formal","sg","pl",1
35,255,"formal","sg","pl",0
35,319,"formal","sg","pl",1
35,383,"formal","sg","pl",1
35,447,"formal","sg","pl",1
35,200,"formal","sg","sg",1
35,264,"formal","sg","sg",1
35,328,"formal","sg","sg",0
35,392,"formal","sg","sg",1
35,456,"formal","sg","sg",1
35,209,"informal","pl","pl",0
35,273,"informal","pl","pl",1
35,337,"informal","pl","pl",0
35,401,"informal","pl","pl",1
35,465,"informal","pl","pl",0
35,218,"informal","pl","sg",1
35,282,"informal","pl","sg",1
35,346,"informal","pl","sg",1
35,410,"informal","pl","sg",1
35,474,"informal","pl","sg",0
35,227,"informal","sg","pl",0
35,291,"informal","sg","pl",0
35,355,"informal","sg","pl",0
35,419,"informal","sg","pl",0
35,483,"informal","sg","pl",0
35,236,"informal","sg","sg",1
35,300,"informal","sg","sg",1
35,364,"informal","sg","sg",1
35,428,"informal","sg","sg",1
35,492,"informal","sg","sg",1
36,181,"formal","pl","pl",1
36,245,"formal","pl","pl",1
36,309,"formal","pl","pl",1
36,373,"formal","pl","pl",0
36,437,"formal","pl","pl",1
36,190,"formal","pl","sg",1
36,254,"formal","pl","sg",1
36,318,"formal","pl","sg",1
36,382,"formal","pl","sg",0
36,446,"formal","pl","sg",1
36,199,"formal","sg","pl",1
36,263,"formal","sg","pl",0
36,327,"formal","sg","pl",0
36,391,"formal","sg","pl",1
36,455,"formal","sg","pl",0
36,208,"formal","sg","sg",1
36,272,"formal","sg","sg",1
36,336,"formal","sg","sg",1
36,400,"formal","sg","sg",1
36,464,"formal","sg","sg",1
36,217,"informal","pl","pl",1
36,281,"informal","pl","pl",0
36,345,"informal","pl","pl",0
36,409,"informal","pl","pl",1
36,473,"informal","pl","pl",1
36,226,"informal","pl","sg",1
36,290,"informal","pl","sg",1
36,354,"informal","pl","sg",1
36,418,"informal","pl","sg",1
36,482,"informal","pl","sg",1
36,299,"informal","sg","pl",1
36,363,"informal","sg","pl",0
36,427,"informal","sg","pl",1
36,491,"informal","sg","pl",0
36,308,"informal","sg","sg",1
36,372,"informal","sg","sg",1
36,436,"informal","sg","sg",0
36,500,"informal","sg","sg",1
37,197,"formal","pl","pl",0
37,261,"formal","pl","pl",0
37,325,"formal","pl","pl",0
37,389,"formal","pl","pl",0
37,453,"formal","pl","pl",1
37,206,"formal","pl","sg",1
37,270,"formal","pl","sg",1
37,334,"formal","pl","sg",1
37,398,"formal","pl","sg",1
37,462,"formal","pl","sg",1
37,215,"formal","sg","pl",0
37,279,"formal","sg","pl",0
37,343,"formal","sg","pl",0
37,407,"formal","sg","pl",0
37,471,"formal","sg","pl",0
37,224,"formal","sg","sg",1
37,288,"formal","sg","sg",1
37,352,"formal","sg","sg",1
37,416,"formal","sg","sg",1
37,480,"formal","sg","sg",1
37,233,"informal","pl","pl",0
37,297,"informal","pl","pl",0
37,361,"informal","pl","pl",1
37,425,"informal","pl","pl",1
37,489,"informal","pl","pl",0
37,242,"informal","pl","sg",1
37,306,"informal","pl","sg",1
37,370,"informal","pl","sg",1
37,434,"informal","pl","sg",1
37,498,"informal","pl","sg",1
37,187,"informal","sg","pl",0
37,251,"informal","sg","pl",0
37,315,"informal","sg","pl",0
37,379,"informal","sg","pl",0
37,443,"informal","sg","pl",0
37,196,"informal","sg","sg",1
37,260,"informal","sg","sg",1
37,324,"informal","sg","sg",0
37,388,"informal","sg","sg",1
37,452,"informal","sg","sg",1
38,189,"formal","pl","pl",1
38,253,"formal","pl","pl",0
38,317,"formal","pl","pl",0
38,381,"formal","pl","pl",1
38,445,"formal","pl","pl",0
38,198,"formal","pl","sg",1
38,262,"formal","pl","sg",1
38,326,"formal","pl","sg",1
38,390,"formal","pl","sg",1
38,454,"formal","pl","sg",1
38,207,"formal","sg","pl",0
38,271,"formal","sg","pl",0
38,335,"formal","sg","pl",0
38,399,"formal","sg","pl",1
38,463,"formal","sg","pl",1
38,216,"formal","sg","sg",1
38,280,"formal","sg","sg",1
38,344,"formal","sg","sg",1
38,408,"formal","sg","sg",1
38,472,"formal","sg","sg",1
38,289,"informal","pl","pl",1
38,353,"informal","pl","pl",1
38,417,"informal","pl","pl",1
38,481,"informal","pl","pl",0
38,234,"informal","pl","sg",1
38,298,"informal","pl","sg",1
38,362,"informal","pl","sg",1
38,426,"informal","pl","sg",1
38,490,"informal","pl","sg",1
38,243,"informal","sg","pl",0
38,307,"informal","sg","pl",0
38,371,"informal","sg","pl",0
38,435,"informal","sg","pl",1
38,499,"informal","sg","pl",1
38,188,"informal","sg","sg",1
38,252,"informal","sg","sg",1
38,316,"informal","sg","sg",1
38,380,"informal","sg","sg",1
38,444,"informal","sg","sg",1
39,181,"formal","pl","pl",1
39,245,"formal","pl","pl",1
39,373,"formal","pl","pl",1
39,437,"formal","pl","pl",0
39,190,"formal","pl","sg",1
39,254,"formal","pl","sg",1
39,318,"formal","pl","sg",1
39,382,"formal","pl","sg",1
39,446,"formal","pl","sg",1
39,199,"formal","sg","pl",1
39,263,"formal","sg","pl",0
39,327,"formal","sg","pl",1
39,391,"formal","sg","pl",1
39,455,"formal","sg","pl",1
39,208,"formal","sg","sg",1
39,272,"formal","sg","sg",1
39,336,"formal","sg","sg",1
39,400,"formal","sg","sg",1
39,464,"formal","sg","sg",1
39,217,"informal","pl","pl",0
39,281,"informal","pl","pl",0
39,345,"informal","pl","pl",0
39,409,"informal","pl","pl",0
39,473,"informal","pl","pl",0
39,226,"informal","pl","sg",0
39,290,"informal","pl","sg",0
39,354,"informal","pl","sg",0
39,418,"informal","pl","sg",0
39,482,"informal","pl","sg",0
39,235,"informal","sg","pl",0
39,299,"informal","sg","pl",0
39,363,"informal","sg","pl",0
39,427,"informal","sg","pl",0
39,491,"informal","sg","pl",0
39,244,"informal","sg","sg",0
39,308,"informal","sg","sg",0
39,372,"informal","sg","sg",0
39,436,"informal","sg","sg",0
39,500,"informal","sg","sg",0
40,237,"formal","pl","pl",0
40,301,"formal","pl","pl",0
40,365,"formal","pl","pl",1
40,429,"formal","pl","pl",1
40,493,"formal","pl","pl",0
40,182,"formal","pl","sg",1
40,246,"formal","pl","sg",0
40,310,"formal","pl","sg",1
40,374,"formal","pl","sg",1
40,438,"formal","pl","sg",1
40,191,"formal","sg","pl",0
40,255,"formal","sg","pl",0
40,319,"formal","sg","pl",1
40,383,"formal","sg","pl",1
40,447,"formal","sg","pl",0
